"6129","352","M4386","Other specified deforming dorsopathies, lumbar region"
"6130","352","M4387","Other specified deforming dorsopathies, lumbosacral region"
"6131","352","M4388","Other specified deforming dorsopathies, sacral and sacrococcygeal region"
"6132","352","M4389","Other specified deforming dorsopathies, site unspecified"
"6133","352","M43.9","Deforming dorsopathy, unspecified"
"6134","352","M4390","Deforming dorsopathy, unspecified, multiple sites"
"6135","352","M4391","Deforming dorsopathy, unspecified, occipito-atlanto-axial region"
"6136","352","M4392","Deforming dorsopathy, unspecified, cervical region"
"6137","352","M4393","Deforming dorsopathy, unspecified, cervicothoracic region"
"6138","352","M4394","Deforming dorsopathy, unspecified, thoracic region"
"6139","352","M4395","Deforming dorsopathy, unspecified, thoracolumbar region"
"6140","352","M4396","Deforming dorsopathy, unspecified, lumbar region"
"6141","352","M4397","Deforming dorsopathy, unspecified, lumbosacral region"
"6142","352","M4398","Deforming dorsopathy, unspecified, sacral and sacrococcygeal region"
"6143","352","M4399","Deforming dorsopathy, unspecified, site unspecified"
"6144","350","M45","Ankylosing spondylitis"
"6145","350","M45.0","Ankylosing spondylitis, multiple sites in spine"
"6146","350","M45.1","Ankylosing spondylitis, occipito-atlanto-axial region"
"6147","350","M45.2","Ankylosing spondylitis, cervical region"
"6148","350","M45.3","Ankylosing spondylitis, cervicothoracic region"
"6149","350","M45.4","Ankylosing spondylitis, thoracic region"
"6150","350","M45.5","Ankylosing spondylitis, thoracolumbar region"
"6151","350","M45.6","Ankylosing spondylitis, lumbar region"
"6152","350","M45.7","Ankylosing spondylitis, lumbosacral region"
"6153","350","M45.8","Ankylosing spondylitis, sacral and sacrococcygeal region"
"6154","350","M45.9","Ankylosing spondylitis, site unspecified"
"6155","350","M46","Spinal enthesopathy"
"6156","350","M4600","Spinal enthesopathy, multiple sites"
"6157","350","M4601","Spinal enthesopathy, occipito-atlanto-axial region"
"6158","350","M4602","Spinal enthesopathy, cervical region"
"6159","350","M4603","Spinal enthesopathy, cervicothoracic region"
"6160","350","M4604","Spinal enthesopathy, thoracic region"
"6161","350","M4605","Spinal enthesopathy, thoracolumbar region"
"6162","350","M4606","Spinal enthesopathy, lumbar region"
"6163","350","M4607","Spinal enthesopathy, lumbosacral region"
"6164","350","M4608","Spinal enthesopathy, sacral and sacrococcygeal region"
"6165","350","M4609","Spinal enthesopathy, site unspecified"
"6166","350","M46.1","Sacroiliitis, not elsewhere classified"
"6167","350","M4610","Sacroiliitis, not elsewhere classified, multiple sites"
"6168","350","M4611","Sacroiliitis, not elsewhere classified, occipito-atlanto-axial region"
"6169","350","M4612","Sacroiliitis, not elsewhere classified, cervical region"
"6170","350","M4613","Sacroiliitis, not elsewhere classified, cervicothoracic region"
"6171","350","M4614","Sacroiliitis, not elsewhere classified, thoracic region"
"6172","350","M4615","Sacroiliitis, not elsewhere classified, thoracolumbar region"
"6173","350","M4616","Sacroiliitis, not elsewhere classified, lumbar region"
"6174","350","M4617","Sacroiliitis, not elsewhere classified, lumbosacral region"
"6175","350","M4618","Sacroiliitis, not elsewhere classified, sacral and sacrococcygeal region"
"6176","350","M4619","Sacroiliitis, not elsewhere classified, site unspecified"
"6177","350","M46.2","Osteomyelitis of vertebra"
"6178","350","M4620","Osteomyelitis of vertebra, multiple sites"
"6179","350","M4621","Osteomyelitis of vertebra, occipito-atlanto-axial region"
"6180","350","M4622","Osteomyelitis of vertebra, cervical region"
"6181","350","M4623","Osteomyelitis of vertebra, cervicothoracic region"
"6182","350","M4624","Osteomyelitis of vertebra, thoracic region"
"6183","350","M4625","Osteomyelitis of vertebra, thoracolumbar region"
"6184","350","M4626","Osteomyelitis of vertebra, lumbar region"
"6185","350","M4627","Osteomyelitis of vertebra, lumbosacral region"
"6186","350","M4628","Osteomyelitis of vertebra, sacral and sacrococcygeal region"
"6187","350","M4629","Osteomyelitis of vertebra, site unspecified"
"6188","350","M46.3","Infection of intervertebral disc (pyogenic)"
"6189","350","M4630","Infection of intervertebral disc (pyogenic), multiple sites"
"6190","350","M4631","Infection of intervertebral disc (pyogenic), occipito-atlanto-axial region"
"6191","350","M4632","Infection of intervertebral disc (pyogenic), cervical region"
"6192","350","M4633","Infection of intervertebral disc (pyogenic), cervicothoracic region"
"6193","350","M4634","Infection of intervertebral disc (pyogenic), thoracic region"
"6194","350","M4635","Infection of intervertebral disc (pyogenic), thoracolumbar region"
"6195","350","M4636","Infection of intervertebral disc (pyogenic), lumbar region"
"6196","350","M4637","Infection of intervertebral disc (pyogenic), lumbosacral region"
"6197","350","M4638","Infection of intervertebral disc (pyogenic), sacral and sacrococcygeal region"
"6198","350","M4639","Infection of intervertebral disc (pyogenic), site unspecified"
"6199","350","M46.4","Discitis, unspecified"
"6200","350","M4640","Discitis, unspecified, multiple sites"
"6201","350","M4641","Discitis, unspecified, occipito-atlanto-axial region"
"6202","350","M4642","Discitis, unspecified, cervical region"
"6203","350","M4643","Discitis, unspecified, cervicothoracic region"
"6204","350","M4644","Discitis, unspecified, thoracic region"
"6205","350","M4645","Discitis, unspecified, thoracolumbar region"
"6206","350","M4646","Discitis, unspecified, lumbar region"
"6207","350","M4647","Discitis, unspecified, lumbosacral region"
"6208","350","M4648","Discitis, unspecified, sacral and sacrococcygeal region"
"6209","350","M4649","Discitis, unspecified, site unspecified"
"6210","350","M46.5","Other infective spondylopathies"
"6211","350","M4650","Other infective spondylopathies, multiple sites"
"6212","350","M4651","Other infective spondylopathies, occipito-atlanto-axial region"
"6213","350","M4652","Other infective spondylopathies, cervical region"
"6214","350","M4653","Other infective spondylopathies, cervicothoracic region"
"6215","350","M4654","Other infective spondylopathies, thoracic region"
"6216","350","M4655","Other infective spondylopathies, thoracolumbar region"
"6217","350","M4656","Other infective spondylopathies, lumbar region"
"6218","350","M4657","Other infective spondylopathies, lumbosacral region"
"6219","350","M4658","Other infective spondylopathies, sacral and sacrococcygeal region"
"6220","350","M4659","Other infective spondylopathies, site unspecified"
"6221","350","M46.8","Other specified inflammatory spondylopathies"
"6222","350","M4680","Other specified inflammatory spondylopathies, multiple sites"
"6223","350","M4681","Other specified inflammatory spondylopathies, occipito-atlanto-axial region"
"6224","350","M4682","Other specified inflammatory spondylopathies, cervical region"
"6225","350","M4683","Other specified inflammatory spondylopathies, cervicothoracic region"
"6226","350","M4684","Other specified inflammatory spondylopathies, thoracic region"
"6227","350","M4685","Other specified inflammatory spondylopathies, thoracolumbar region"
"6228","350","M4686","Other specified inflammatory spondylopathies, lumbar region"
"6229","350","M4687","Other specified inflammatory spondylopathies, lumbosacral region"
"6230","350","M4688","Other specified inflammatory spondylopathies, sacral and sacrococcygeal region"
"6231","350","M4689","Other specified inflammatory spondylopathies, site unspecified"
"6232","350","M46.9","Inflammatory spondylopathy, unspecified"
"6233","350","M4690","Inflammatory spondylopathy, unspecified, multiple sites"
"6234","350","M4691","Inflammatory spondylopathy, unspecified, occipito-atlanto-axial region"
"6235","350","M4692","Inflammatory spondylopathy, unspecified, cervical region"
"6236","350","M4693","Inflammatory spondylopathy, unspecified, cervicothoracic region"
"6237","350","M4694","Inflammatory spondylopathy, unspecified, thoracic region"
"6238","350","M4695","Inflammatory spondylopathy, unspecified, thoracolumbar region"
"6239","350","M4696","Inflammatory spondylopathy, unspecified, lumbar region"
"6240","350","M4697","Inflammatory spondylopathy, unspecified, lumbosacral region"
"6241","350","M4698","Inflammatory spondylopathy, unspecified, sacral and sacrococcygeal region"
"6242","350","M4699","Inflammatory spondylopathy, unspecified, site unspecified"
"6243","350","M47.0","Ant spinal and vertebral artery compression syndromes, multiple sites"
"6244","350","M47.1","Ant spinal and vertebral artery compression syndromes, occipito-atlanto-axial region"
"6245","350","M4710","Other spondylosis with myelopathy, multiple sites"
"6246","350","M4711","Other spondylosis with myelopathy, occipito-atlanto-axial region"
"6247","350","M4712","Other spondylosis with myelopathy, cervical region"
"6248","350","M4713","Other spondylosis with myelopathy, cervicothoracic region"
"6249","350","M4714","Other spondylosis with myelopathy, thoracic region"
"6250","350","M4715","Other spondylosis with myelopathy, thoracolumbar region"
"6251","350","M4716","Other spondylosis with myelopathy, lumbar region"
"6252","350","M4717","Other spondylosis with myelopathy, lumbosacral region"
"6253","350","M4718","Other spondylosis with myelopathy, sacral and sacrococcygeal region"
"6254","350","M4719","Other spondylosis with myelopathy, site unspecified"
"6255","350","M47.2","Other spondylosis with radiculopathy"
"6256","350","M4720","Other spondylosis with radiculopathy, multiple sites"
"6257","350","M4721","Other spondylosis with radiculopathy, occipito-atlanto-axial region"
"6258","350","M4722","Other spondylosis with radiculopathy, cervical region"
"6259","350","M4723","Other spondylosis with radiculopathy, cervicothoracic region"
"6260","350","M4724","Other spondylosis with radiculopathy, thoracic region"
"6261","350","M4725","Other spondylosis with radiculopathy, thoracolumbar region"
"6262","350","M4726","Other spondylosis with radiculopathy, lumbar region"
"6263","350","M4727","Other spondylosis with radiculopathy, lumbosacral region"
"6264","350","M4728","Other spondylosis with radiculopathy, sacral and sacrococcygeal region"
"6265","350","M4729","Other spondylosis with radiculopathy, site unspecified"
"6266","350","M47.3","Ant spinal and vertebral artery compression syndromes, cervicothoracic region"
"6267","350","M47.4","Ant spinal and vertebral artery compression syndromes, thoracic region"
"6268","350","M47.5","Ant spinal and vertebral artery compression syndromes, thoracolumbar region"
"6269","350","M47.6","Ant spinal and vertebral artery compression syndromes, lumbar region"
"6270","350","M47.7","Ant spinal and vertebral artery compression syndromes, lumbosacral region"
"6271","350","M47.8","Ant spinal and vertebral artery compression syndromes, sacral and sacrococcygeal region"
"6272","350","M4780","Other spondylosis, multiple sites"
"6273","350","M4781","Other spondylosis, occipito-atlanto-axial region"
"6274","350","M4782","Other spondylosis, cervical region"
"6275","350","M4783","Other spondylosis, cervicothoracic region"
"6276","350","M4784","Other spondylosis, thoracic region"
"6277","350","M4785","Other spondylosis, thoracolumbar region"
"6278","350","M4786","Other spondylosis, lumbar region"
"6279","350","M4787","Other spondylosis, lumbosacral region"
"6280","350","M4788","Other spondylosis, sacral and sacrococcygeal region"
"6281","350","M4789","Other spondylosis, site unspecified"
"6282","350","M47.9","Ant spinal and vertebral artery compression syndromes, site unspecified"
"6283","350","M4790","Spondylosis, unspecified, multiple sites"
"6284","350","M4791","Spondylosis, unspecified, occipito-atlanto-axial region"
"6285","350","M4792","Spondylosis, unspecified, cervical region"
"6286","350","M4793","Spondylosis, unspecified, cervicothoracic region"
"6287","350","M4794","Spondylosis, unspecified, thoracic region"
"6288","350","M4795","Spondylosis, unspecified, thoracolumbar region"
"6289","350","M4796","Spondylosis, unspecified, lumbar region"
"6290","350","M4797","Spondylosis, unspecified, lumbosacral region"
"6291","350","M4798","Spondylosis, unspecified, sacral and sacrococcygeal region"
"6292","350","M4799","Spondylosis, unspecified, site unspecified"
"6293","350","M48.0","Spinal stenosis"
"6294","350","M4800","Spinal stenosis, multiple sites"
"6295","350","M4801","Spinal stenosis, occipito-atlanto-axial region"
"6296","350","M4802","Spinal stenosis, cervical region"
"6297","350","M4803","Spinal stenosis, cervicothoracic region"
"6298","350","M4804","Spinal stenosis, thoracic region"
"6299","350","M4805","Spinal stenosis, thoracolumbar region"
"6300","350","M4806","Spinal stenosis, lumbar region"
"6301","350","M4807","Spinal stenosis, lumbosacral region"
"6302","350","M4808","Spinal stenosis, sacral and sacrococcygeal region"
"6303","350","M4809","Spinal stenosis, site unspecified"
"6304","350","M48.1","Ankylosing hyperostosis [forestier]"
"6305","350","M4810","Ankylosing hyperostosis [forestier], multiple sites"
"6306","350","M4811","Ankylosing hyperostosis [forestier], occipito-atlanto-axial region"
"6307","350","M4812","Ankylosing hyperostosis [forestier], cervical region"
"6308","350","M4813","Ankylosing hyperostosis [forestier], cervicothoracic region"
"6309","350","M4814","Ankylosing hyperostosis [forestier], thoracic region"
"6310","350","M4815","Ankylosing hyperostosis [forestier], thoracolumbar region"
"6311","350","M4816","Ankylosing hyperostosis [forestier], lumbar region"
"6312","350","M4817","Ankylosing hyperostosis [forestier], lumbosacral region"
"6313","350","M4818","Ankylosing hyperostosis [forestier], sacral and sacrococcygeal region"
"6314","350","M4819","Ankylosing hyperostosis [forestier], site unspecified"
"6315","350","M48.2","Kissing spine"
"6316","350","M4820","Kissing spine, multiple sites"
"6317","350","M4821","Kissing spine, occipito-atlanto-axial region"
"6318","350","M4822","Kissing spine, cervical region"
"6319","350","M4823","Kissing spine, cervicothoracic region"
"6320","350","M4824","Kissing spine, thoracic region"
"6321","350","M4825","Kissing spine, thoracolumbar region"
"6322","350","M4826","Kissing spine, lumbar region"
"6323","350","M4827","Kissing spine, lumbosacral region"
"6324","350","M4828","Kissing spine, sacral and sacrococcygeal region"
"6325","350","M4829","Kissing spine, site unspecified"
"6326","350","M48.3","Traumatic spondylopathy"
"6327","350","M4830","Traumatic spondylopathy, multiple sites"
"6328","350","M4831","Traumatic spondylopathy, occipito-atlanto-axial region"
"6329","350","M4832","Traumatic spondylopathy, cervical region"
"6330","350","M4833","Traumatic spondylopathy, cervicothoracic region"
"6331","350","M4834","Traumatic spondylopathy, thoracic region"
"6332","350","M4835","Traumatic spondylopathy, thoracolumbar region"
"6333","350","M4836","Traumatic spondylopathy, lumbar region"
"6334","350","M4837","Traumatic spondylopathy, lumbosacral region"
"6335","350","M4838","Traumatic spondylopathy, sacral and sacrococcygeal region"
"6336","350","M4839","Traumatic spondylopathy, site unspecified"
"6337","350","M48.4","Fatigue fracture of vertebra"
"6338","350","M4840","Fatigue fracture of vertebra, multiple sites"
"6339","350","M4841","Fatigue fracture of vertebra, occipito-atlanto-axial region"
"6340","350","M4842","Fatigue fracture of vertebra, cervical region"
"6341","350","M4843","Fatigue fracture of vertebra, cervicothoracic region"
"6342","350","M4844","Fatigue fracture of vertebra, thoracic region"
"6343","350","M4845","Fatigue fracture of vertebra, thoracolumbar region"
"6344","350","M4846","Fatigue fracture of vertebra, lumbar region"
"6345","350","M4847","Fatigue fracture of vertebra, lumbosacral region"
"6346","350","M4848","Fatigue fracture of vertebra, sacral and sacrococcygeal region"
"6347","350","M4849","Fatigue fracture of vertebra, site unspecified"
"6348","350","M48.5","Collapsed vertebra, not elsewhere classified"
"6349","350","M4850","Collapsed vertebra, not elsewhere classified, multiple sites"
"6350","350","M4851","Collapsed vertebra, not elsewhere classified, occipito-atlanto-axial region"
"6351","350","M4852","Collapsed vertebra, not elsewhere classified, cervical region"
"6352","350","M4853","Collapsed vertebra, not elsewhere classified, cervicothoracic region"
"6353","350","M4854","Collapsed vertebra, not elsewhere classified, thoracic region"
"6354","350","M4855","Collapsed vertebra, not elsewhere classified, thoracolumbar region"
"6355","350","M4856","Collapsed vertebra, not elsewhere classified, lumbar region"
"6356","350","M4857","Collapsed vertebra, not elsewhere classified, lumbosacral region"
"6357","350","M4858","Collapsed vertebra, not elsewhere classified, sacral and sacrococcygeal region"
"6358","350","M4859","Collapsed vertebra, not elsewhere classified, site unspecified"
"6359","350","M48.8","Other specified spondylopathies"
"6360","350","M4880","Other specified spondylopathies, multiple sites"
"6361","350","M4881","Other specified spondylopathies, occipito-atlanto-axial region"
"6362","350","M4882","Other specified spondylopathies, cervical region"
"6363","350","M4883","Other specified spondylopathies, cervicothoracic region"
"6364","350","M4884","Other specified spondylopathies, thoracic region"
"6365","350","M4885","Other specified spondylopathies, thoracolumbar region"
"6366","350","M4886","Other specified spondylopathies, lumbar region"
"6367","350","M4887","Other specified spondylopathies, lumbosacral region"
"6368","350","M4888","Other specified spondylopathies, sacral and sacrococcygeal region"
"6369","350","M4889","Other specified spondylopathies, site unspecified"
"6370","350","M48.9","Spondylopathy, unspecified"
"6371","350","M4890","Spondylopathy, unspecified, multiple sites"
"6372","350","M4891","Spondylopathy, unspecified, occipito-atlanto-axial region"
"6373","350","M4892","Spondylopathy, unspecified, cervical region"
"6374","350","M4893","Spondylopathy, unspecified, cervicothoracic region"
"6375","350","M4894","Spondylopathy, unspecified, thoracic region"
"6376","350","M4895","Spondylopathy, unspecified, thoracolumbar region"
"6377","350","M4896","Spondylopathy, unspecified, lumbar region"
"6378","350","M4897","Spondylopathy, unspecified, lumbosacral region"
"6379","350","M4898","Spondylopathy, unspecified, sacral and sacrococcygeal region"
"6380","350","M4899","Spondylopathy, unspecified, site unspecified"
"6381","350","M49.0","Tuberculosis of spine"
"6382","350","M4900","Tuberculosis of spine, multiple sites"
"6383","350","M4901","Tuberculosis of spine, occipito-atlanto-axial region"
"6384","350","M4902","Tuberculosis of spine, cervical region"
"6385","350","M4903","Tuberculosis of spine, cervicothoracic region"
"6386","350","M4904","Tuberculosis of spine, thoracic region"
"6387","350","M4905","Tuberculosis of spine, thoracolumbar region"
"6388","350","M4906","Tuberculosis of spine, lumbar region"
"6389","350","M4907","Tuberculosis of spine, lumbosacral region"
"6390","350","M4908","Tuberculosis of spine, sacral and sacrococcygeal region"
"6391","350","M4909","Tuberculosis of spine, site unspecified"
"6392","350","M49.1","Brucella spondylitis"
"6393","350","M4910","Brucella spondylitis, multiple sites"
"6394","350","M4911","Brucella spondylitis, occipito-atlanto-axial region"
"6395","350","M4912","Brucella spondylitis, cervical region"
"6396","350","M4913","Brucella spondylitis, cervicothoracic region"
"6397","350","M4914","Brucella spondylitis, thoracic region"
"6398","350","M4915","Brucella spondylitis, thoracolumbar region"
"6399","350","M4916","Brucella spondylitis, lumbar region"
"6400","350","M4917","Brucella spondylitis, lumbosacral region"
"6401","350","M4918","Brucella spondylitis, sacral and sacrococcygeal region"
"6402","350","M4919","Brucella spondylitis, site unspecified"
"6403","350","M49.2","Enterobacterial spondylitis"
"6404","350","M4920","Enterobacterial spondylitis, multiple sites"
"6405","350","M4921","Enterobacterial spondylitis, occipito-atlanto-axial region"
"6406","350","M4922","Enterobacterial spondylitis, cervical region"
"6407","350","M4923","Enterobacterial spondylitis, cervicothoracic region"
"6408","350","M4924","Enterobacterial spondylitis, thoracic region"
"6409","350","M4925","Enterobacterial spondylitis, thoracolumbar region"
"6410","350","M4926","Enterobacterial spondylitis, lumbar region"
"6411","350","M4927","Enterobacterial spondylitis, lumbosacral region"
"6412","350","M4928","Enterobacterial spondylitis, sacral and sacrococcygeal region"
"6413","350","M4929","Enterobacterial spondylitis, site unspecified"
"6414","350","M49.3","Spondylopathy in other infectious and parasitic disease classified elsewhere"
"6415","350","M4930","Spondylopathy in other infectious and parasitic disease, multiple sites"
"6416","350","M4931","Spondylopathy in other infectious and parasitic disease, occipito-atlanto-axial region"
"6417","350","M4932","Spondylopathy in other infectious and parasitic disease, cervical region"
"6418","350","M4933","Spondylopathy in other infectious and parasitic disease, cervicothoracic region"
"6419","350","M4934","Spondylopathy in other infectious and parasitic disease, thoracic region"
"6420","350","M4935","Spondylopathy in other infectious and parasitic disease, thoracolumbar region"
"6421","350","M4936","Spondylopathy in other infectious and parasitic disease, lumbar region"
"6422","350","M4937","Spondylopathy in other infectious and parasitic disease, lumbosacral region"
"6423","350","M4938","Spondylopathy in other infectious and parasitic disease, sacral and sacrococcygeal region"
"6424","350","M4939","Spondylopathy in other infectious and parasitic disease, site unspecified"
"6425","350","M49.4","Neuropathic spondylopathy"
"6426","350","M4940","Neuropathic spondylopathy, multiple sites"
"6427","350","M4941","Neuropathic spondylopathy, occipito-atlanto-axial region"
"6428","350","M4942","Neuropathic spondylopathy, cervical region"
"6429","350","M4943","Neuropathic spondylopathy, cervicothoracic region"
"6430","350","M4944","Neuropathic spondylopathy, thoracic region"
"6431","350","M4945","Neuropathic spondylopathy, thoracolumbar region"
"6432","350","M4946","Neuropathic spondylopathy, lumbar region"
"6433","350","M4947","Neuropathic spondylopathy, lumbosacral region"
"6434","350","M4948","Neuropathic spondylopathy, sacral and sacrococcygeal region"
"6435","350","M4949","Neuropathic spondylopathy, site unspecified"
"6436","350","M49.5","Collapsed vertebra in diseases classified elsewhere"
"6437","350","M4950","Collapsed vertebra in diseases classified elsewhere, multiple sites"
"6438","350","M4951","Collapsed vertebra in diseases classified elsewhere, occipito-atlanto-axial region"
"6439","350","M4952","Collapsed vertebra in diseases classified elsewhere, cervical region"
"6440","350","M4953","Collapsed vertebra in diseases classified elsewhere, cervicothoracic region"
"6441","350","M4954","Collapsed vertebra in diseases classified elsewhere, thoracic region"
"6442","350","M4955","Collapsed vertebra in diseases classified elsewhere, thoracolumbar region"
"6443","350","M4956","Collapsed vertebra in diseases classified elsewhere, lumbar region"
"6444","350","M4957","Collapsed vertebra in diseases classified elsewhere, lumbosacral region"
"6445","350","M4958","Collapsed vertebra in diseases classified elsewhere, sacral and sacrococcygeal region"
"6446","350","M4959","Collapsed vertebra in diseases classified elsewhere, site unspecified"
"6447","350","M49.8","Spondylopathy in other diseases classified elsewhere"
"6448","350","M4980","Spondylopathy in other diseases classified elsewhere, multiple sites"
"6449","350","M4981","Spondylopathy in other diseases classified elsewhere, occipito-atlanto-axial region"
"6450","350","M4982","Spondylopathy in other diseases classified elsewhere, cervical region"
"6451","350","M4983","Spondylopathy in other diseases classified elsewhere, cervicothoracic region"
"6452","350","M4984","Spondylopathy in other diseases classified elsewhere, thoracic region"
"6453","350","M4985","Spondylopathy in other diseases classified elsewhere, thoracolumbar region"
"6454","350","M4986","Spondylopathy in other diseases classified elsewhere, lumbar region"
"6455","350","M4987","Spondylopathy in other diseases classified elsewhere, lumbosacral region"
"6456","350","M4988","Spondylopathy in other diseases classified elsewhere, sacral and sacrococcygeal region"
"6457","350","M4989","Spondylopathy in other diseases classified elsewhere, site unspecified"
"6458","349","M50.0","Cervical disc disorder with myelopathy"
"6459","349","M50.1","Cervical disc disorder with radiculopathy"
"6460","349","M50.2","Other cervical disc displacement"
"6461","349","M50.3","Other cervical disc degeneration"
"6462","349","M50.8","Other cervical disc disorders"
"6463","349","M50.9","Cervical disc disorder, unspecified"
"6464","349","M51.0","Lumbar and other intervertebral disc disorder with mylopathy"
"6465","349","M51.1","Lumbar and other intervertebral disc disorders with radiculopathy"
"6466","349","M51.2","Other specified intervertebral disc displacement"
"6467","349","M51.3","Other specified intervertebral disc degeneration"
"6468","349","M51.4","Schmorl's nodes"
"6469","349","M51.8","Other specified intervertebral disc disorders"
"6470","349","M51.9","Intervertebral disc disorder, unspecified"
"6471","352","M53.0","Cervicocranial syndrome"
"6472","352","M5300","Cervicocranial syndrome, multiple sites"
"6473","352","M5301","Cervicocranial syndrome, occipito-atlanto-axial region"
"6474","352","M5302","Cervicocranial syndrome, cervical region"
"6475","352","M5303","Cervicocranial syndrome, cervicothoracic region"
"6476","352","M5304","Cervicocranial syndrome, thoracic region"
"6477","352","M5305","Cervicocranial syndrome, thoracolumbar region"
"6478","352","M5306","Cervicocranial syndrome, lumbar region"
"6479","352","M5307","Cervicocranial syndrome, lumbosacral region"
"6480","352","M5308","Cervicocranial syndrome, sacral and sacrococcygeal region"
"6481","352","M5309","Cervicocranial syndrome, site unspecified"
"6482","352","M53.1","Cervicobrachial syndrome"
"6483","352","M5310","Cervicobrachial syndrome, multiple sites"
"6484","352","M5311","Cervicobrachial syndrome, occipito-atlanto-axial region"
"6485","352","M5312","Cervicobrachial syndrome, cervical region"
"6486","352","M5313","Cervicobrachial syndrome, cervicothoracic region"
"6487","352","M5314","Cervicobrachial syndrome, thoracic region"
"6488","352","M5315","Cervicobrachial syndrome, thoracolumbar region"
"6489","352","M5316","Cervicobrachial syndrome, lumbar region"
"6490","352","M5317","Cervicobrachial syndrome, lumbosacral region"
"6491","352","M5318","Cervicobrachial syndrome, sacral and sacrococcygeal region"
"6492","352","M5319","Cervicobrachial syndrome, site unspecified"
"6493","352","M53.2","Spinal instabilities"
"6494","352","M5320","Spinal instabilities, multiple sites"
"6495","352","M5321","Spinal instabilities, occipito-atlanto-axial region"
"6496","352","M5322","Spinal instabilities, cervical region"
"6497","352","M5323","Spinal instabilities, cervicothoracic region"
"6498","352","M5324","Spinal instabilities, thoracic region"
"6499","352","M5325","Spinal instabilities, thoracolumbar region"
"6500","352","M5326","Spinal instabilities, lumbar region"
"6501","352","M5327","Spinal instabilities, lumbosacral region"
"6502","352","M5328","Spinal instabilities, sacral and sacrococcygeal region"
"6503","352","M5329","Spinal instabilities, site unspecified"
"6504","352","M53.3","Sacrococcygeal disorders, not elsewhere classified"
"6505","352","M5330","Sacrococcygeal disorders, not elsewhere classified, multiple sites"
"6506","352","M5331","Sacrococcygeal disorders, not elsewhere classified, occipito-atlanto-axial region"
"6507","352","M5332","Sacrococcygeal disorders, not elsewhere classified, cervical region"
"6508","352","M5333","Sacrococcygeal disorders, not elsewhere classified, cervicothoracic region"
"6509","352","M5334","Sacrococcygeal disorders, not elsewhere classified, thoracic region"
"6510","352","M5335","Sacrococcygeal disorders, not elsewhere classified, thoracolumbar region"
"6511","352","M5336","Sacrococcygeal disorders, not elsewhere classified, lumbosacral region"
"6512","352","M5337","Sacrococcygeal disorders, not elsewhere classified, sacral and sacrococcygeal region"
"6513","352","M5338","Sacrococcygeal disorders, not elsewhere classified, sacral and sacrococcygeal region"
"6514","352","M5339","Sacrococcygeal disorders, not elsewhere classified, site unspecified"
"6515","352","M53.8","Other specified dorsopathies"
"6516","352","M5380","Other specified dorsopathies, multiple sites"
"6517","352","M5381","Other specified dorsopathies, occipito-atlanto-axial region"
"6518","352","M5382","Other specified dorsopathies, cervical region"
"6519","352","M5383","Other specified dorsopathies, cervicothoracic region"
"6520","352","M5384","Other specified dorsopathies, thoracic region"
"6521","352","M5385","Other specified dorsopathies, thoracolumbar region"
"6522","352","M5386","Other specified dorsopathies, lumbar region"
"6523","352","M5387","Other specified dorsopathies, lumbosacral region"
"6524","352","M5388","Other specified dorsopathies, sacral and sacrococcygeal region"
"6525","352","M5389","Other specified dorsopathies, site unspecified"
"6526","352","M53.9","Dorsopathy, unspecified"
"6527","352","M5390","Dorsopathy, unspecified, multiple sites"
"6528","352","M5391","Dorsopathy, unspecified, occipito-atlanto-axial region"
"6529","352","M5392","Dorsopathy, unspecified, cervical region"
"6530","352","M5393","Dorsopathy, unspecified, cervicothoracic region"
"6531","352","M5394","Dorsopathy, unspecified, thoracic region"
"6532","352","M5395","Dorsopathy, unspecified, thoracolumbar region"
"6533","352","M5396","Dorsopathy, unspecified, lumbar region"
"6534","352","M5397","Dorsopathy, unspecified, lumbosacral region"
"6535","352","M5398","Dorsopathy, unspecified, sacral and sacrococcygeal region"
"6536","352","M5399","Dorsopathy, unspecified, site unspecified"
"6537","352","M54.0","Panniculitis affecting regions of neck and back"
"6538","352","M5400","Panniculitis affecting regions of neck and back, multiple sites"
"6539","352","M5401","Panniculitis affecting regions of neck and back, occipito-atlanto-axial region"
"6540","352","M5402","Panniculitis affecting regions of neck and back, cervical region"
"6541","352","M5403","Panniculitis affecting regions of neck and back, cervicothoracic region"
"6542","352","M5404","Panniculitis affecting regions of neck and back, thoracic region"
"6543","352","M5405","Panniculitis affecting regions of neck and back, thoracolumbar region"
"6544","352","M5406","Panniculitis affecting regions of neck and back, lumbar region"
"6545","352","M5407","Panniculitis affecting regions of neck and back, lumbosacral region"
"6546","352","M5408","Panniculitis affecting regions of neck and back, sacral and sacrococcygeal region"
"6547","352","M5409","Panniculitis affecting regions of neck and back, site unspecified"
"6548","352","M54.1","Radiculopathy"
"6549","352","M5410","Radiculopathy, multiple sites"
"6550","352","M5411","Radiculopathy, occipito-atlanto-axial region"
"6551","352","M5412","Radiculopathy, cervical region"
"6552","352","M5413","Radiculopathy, cervicothoracic region"
"6553","352","M5414","Radiculopathy, thoracic region"
"6554","352","M5415","Radiculopathy, thoracolumbar region"
"6555","352","M5416","Radiculopathy, lumbar region"
"6556","352","M5417","Radiculopathy, lumbosacral region"
"6557","352","M5418","Radiculopathy, sacral and sacrococcygeal region"
"6558","352","M5419","Radiculopathy, site unspecified"
"6559","352","M54.2","Cervicalgia"
"6560","352","M5420","Cervicalgia, multiple sites"
