"2032",NULL,"58.0","Urethrotomy"
"2033",NULL,"58.1","Urethral meatotomy"
"2034",NULL,"58.2","Diagnostic procedures on urethra"
"2035",NULL,"58.21","perineal urethroscopy"
"2036",NULL,"58.22","other urethroscopy"
"2037",NULL,"58.23","Biopsy of urethra"
"2038",NULL,"58.24","Biopsy of periurethral tissue"
"2039",NULL,"58.29","Other diagnostic procedures on urethra and periurethral tissue"
"2040",NULL,"58.3","Excision or destruction of lesion or tissue of urethra"
"2041",NULL,"58.31","Endoscopic excision or destruction of lesion or tissue of urethra"
"2042",NULL,"58.39","Other local excision or destruction of lesion or tissue of urethra"
"2043",NULL,"58.4","Repair of urethra"
"2044",NULL,"58.41","Suture of laceration of urethra"
"2045",NULL,"58.42","Repair of urethra, Closure of urethrostomy"
"2046",NULL,"58.43","Closure of other fistula of urethra"
"2047",NULL,"58.44","Reanastomisis of urethra"
"2048",NULL,"58.45","Repair of hypospadias or epispadias"
"2049",NULL,"58.46","Other reconstruction of urethra"
"2050",NULL,"58.47","Urethral meatoplasty"
"2051",NULL,"58.49","Other repair of urethra"
"2052",NULL,"58.5","Release of urethral stricture"
"2053",NULL,"58.6","dilation of urethra"
"2054",NULL,"58.9","Other operations on urethra and periurethral tissue"
"2055",NULL,"58.91","Incision of periurethral tissue"
"2056",NULL,"58.92","Excision of periurethral tissue"
"2057",NULL,"58.93","Implantation of artificial urinary sphincter [AUS]"
"2058",NULL,"58.99","Other operation on urethra and periurethral tissue"
"2059",NULL,"59.0","Dissection of retroperitoneal tissue"
"2060",NULL,"59.00","Retroperitoneal dissection, not otherwisespecified"
"2061",NULL,"59.02","Other lysis of perirenal or periureteral adhesions that by laparoscope (59.03)"
"2062",NULL,"59.03","Laparoscopic lysis of perirenal or periureteral adhesions"
"2063",NULL,"59.09","Other incision of perirenal or periureteral tissue"
"2064",NULL,"59.1","Incision of perivesical tissue"
"2065",NULL,"59.11","Other lysis of perivesical adhesions"
"2066",NULL,"59.12","Laparoscopic lysis of perivesical adhesions"
"2067",NULL,"59.19","Other incision of perivesical tissue"
"2068",NULL,"59.2","Diagnostic procedures on perirenal and perivesical tissue"
"2069",NULL,"59.21","Biopsy of perirenal and perivesical tissue"
"2070",NULL,"59.29","Other Diagnostic procedures on perirenal tissue, perivesical tissue, and retroperitoneum"
"2071",NULL,"59.3","Plication of urethrovesical junction"
"2072",NULL,"59.4","Suprapubic sling operation"
"2073",NULL,"59.5","Rethropubic urethral suspension"
"2074",NULL,"59.6","Paraurethral suspension"
"2075",NULL,"59.7","Other repair of urinary stress incontinence"
"2076",NULL,"59.71","Levator muscle operation for urethrovesical suspension"
"2077",NULL,"59.72","Injection of implant intourethra and/or bladder neck"
"2078",NULL,"59.79","other repair of urinary incontinence"
"2079",NULL,"59.8","ureteral catheterization"
"2080",NULL,"59.9","Other operations on urinary system"
"2081",NULL,"59.91","Excision of perirenal or perivesical tissue"
"2082",NULL,"59.92","Other operations on perirenal or perivesical tissue"
"2083",NULL,"59.93","replacement of ureterostomy tube"
"2084",NULL,"59.94","replacement of cystostomy tube"
"2085",NULL,"59.95","Ultrasonic fragmentation of urinary stones"
"2086",NULL,"59.99","other operation on urinary system"
"2087",NULL,"60.0","incision of prostate"
"2088",NULL,"60.1","Diagnostic procedures on prostate and seminal vesicles"
"2089",NULL,"60.11","closed[percutaneous][needle] biopsy of prostate"
"2090",NULL,"60.12","open biopsy of prostate"
"2091",NULL,"60.13","closed[percutaneous][needle] biopsy of seminal vesicles"
"2092",NULL,"60.14","open biopsy of seminal vesicles"
"2093",NULL,"60.15","biopsy of periprostatic tissue"
"2094",NULL,"60.18","other diangnostic procedures on prostate and periprostatic tissue"
"2095",NULL,"60.19","other diagnostic procedures on seminal vesicles"
"2096",NULL,"60.2","Transurethral prostatectomy"
"2097",NULL,"60.21","transurethral (ultrasound) guided laser induced prostatectomy"
"2098",NULL,"60.29","other transurethral prostatectomy"
"2099",NULL,"60.3","suprapubic prostatectomy"
"2100",NULL,"60.4","retropubic prostatectomy"
"2101",NULL,"60.5","radical prostatectomy"
"2102",NULL,"60.6","Other prostatectomy"
"2103",NULL,"60.61","local excision of lesion of prostate"
"2104",NULL,"60.62","perineal prostatectomy"
"2105",NULL,"60.69","other prostatectomy"
"2106",NULL,"60.7","Operations on seminal vesicles"
"2107",NULL,"60.72","incision of seminal vesicle"
"2108",NULL,"60.73","excision of seminal vesicle"
"2109",NULL,"60.79","other operations of seminal vesicle"
"2110",NULL,"60.8","Incision or excision of periprostatic tissue"
"2111",NULL,"60.81","incision of periprostatic tissue"
"2112",NULL,"60.82","excision of periprostatic tissue"
"2113",NULL,"60.9","Other operations on prostate"
"2114",NULL,"60.93","repair of prostate"
"2115",NULL,"60.94","control of (postoperative)hemorrhage of prostate"
"2116",NULL,"60.95","transurethral balloon dilation of the prostatic urethra"
"2117",NULL,"60.97","transurethral destruction of the prostate tissue by other thermothe"
"2118",NULL,"60.99","Operation of prostate"
"2119",NULL,"61.0","inscision and drainage of scrotum and tunica vaginalis"
"2120",NULL,"61.2","excision of hydrocele (of tunica vaginalis)"
"2121",NULL,"61.3","excision or destruction of lesion or tissue of scrotum"
"2122",NULL,"61.4","Repair of scrotum and tunica vaginalis"
"2123",NULL,"61.41","suture of laceration of scrotum and tunica vaginalis"
"2124",NULL,"61.42","repair of scrotal fistula"
"2125",NULL,"61.49","other repair of scrotum and tunica vaginalis"
"2126",NULL,"61.9","Other operations on scrotum and tunica vaginalis"
"2127",NULL,"61.91","percutaneous aspiration of tunica vaginalis"
"2128",NULL,"61.92","excision of lesion of tunica vaginalis other than hydrocele"
"2129",NULL,"61.99","other operation on scrotum and tunica vaginalis"
"2130",NULL,"62.0","inscision of testis"
"2131",NULL,"62.1","Closed [percutaneous] [needle] biopsy of testis"
"2132",NULL,"62.11","closed [percutaneous][needle]biopsy of testis"
"2133",NULL,"62.12","open biopsy of testis"
"2134",NULL,"62.19","other diagnostic procedures on testes"
"2135",NULL,"62.2","excision or destruction of testicular lesion"
"2136",NULL,"62.3","unilateral orchiectomy"
"2137",NULL,"62.4","Bilateral orchiectomy"
"2138",NULL,"62.41","removal of both testis at same operative episode"
"2139",NULL,"62.42","removal of remaining testis"
"2140",NULL,"62.5","orchiopexy"
"2141",NULL,"62.6","Repair of testes"
"2142",NULL,"62.61","suture of laceration of testis"
"2143",NULL,"62.69","other repair of testis"
"2144",NULL,"62.7","insertion of testicular prosthesis"
"2145",NULL,"62.9","Other operations on testes"
"2146",NULL,"62.91","aspiration of testis"
"2147",NULL,"62.92","injection of therapeutic substance into testis"
"2148",NULL,"62.99","other repair on tesis"
"2149",NULL,"63.0","Diagnostic procedures on spermatic cord, epididymis, and vas deferens"
"2150",NULL,"63.01","biopsy of spermatic cord, epididymis, or vas deferens"
"2151",NULL,"63.09","other diagnostic procedures on spermatic cord, epididymis or vas deferens"
"2152",NULL,"63.1","excision of varicocele and hydrocele of spermatic cord"
"2153",NULL,"63.2","excision of cysst of epididymis"
"2154",NULL,"63.3","excision of other lesion or tissue of spermatic cord and epididymis"
"2155",NULL,"63.4","epididymectomy"
"2156",NULL,"63.5","Repair of spermatic cord and epididymis"
"2157",NULL,"63.51","suture of laceration of spermatic cord and epididymis"
"2158",NULL,"63.52","reduction of torsion of testis of spermatic cord"
"2159",NULL,"63.53","transplantation of spermatic cord"
"2160",NULL,"63.59","other repair of spermatic cord and epididymis"
"2161",NULL,"63.6","vasotomy"
"2162",NULL,"63.7","Vasectomy and ligation of vas deferens"
"2163",NULL,"63.70","male sterilization pocedures, not otherwise specified"
"2164",NULL,"63.71","ligation of vas deferens"
"2165",NULL,"63.72","ligation of spermatic cord"
"2166",NULL,"63.73","vasectomy"
"2167",NULL,"63.8","Repair of vas deferens and epididymis"
"2168",NULL,"63.81","suture of laceration of vas deferens and epididymis"
"2169",NULL,"63.82","reconstruction of surgically divided vas deferens"
"2170",NULL,"63.83","epididymovasostomy"
"2171",NULL,"63.84","removal of ligature from vas deferens"
"2172",NULL,"63.85","removal of valve from vas deferens"
"2173",NULL,"63.89","other repair of vas deferens and epididymis"
"2174",NULL,"63.9","Other operations on spermatic cord, epididymis, and vas deferens"
"2175",NULL,"63.91","aspiration of spermatocele"
"2176",NULL,"63.92","epididymotomy"
"2177",NULL,"63.93","incision of spermatic cord"
"2178",NULL,"63.94","lysis of adhesions of spermatic cord"
"2179",NULL,"63.95","insertion of valve in vas deferens"
"2180",NULL,"63.99","other operation on spermatic cord, epididymis and vas deferens"
"2181",NULL,"64.0","circumcision"
"2182",NULL,"64.1","Diagnostic procedures on the penis"
"2183",NULL,"64.11","biopsy of penis"
"2184",NULL,"64.19","other diagnostic procedur of penis"
"2185",NULL,"64.2","local excision or destruction of lesion of penis"
"2186",NULL,"64.3","amputation of penis"
"2187",NULL,"64.4","Repair and plastic operation on penis"
"2188",NULL,"64.41","suture of laceration of penis"
"2189",NULL,"64.42","release of chordee"
"2190",NULL,"64.43","construction of penis"
"2191",NULL,"64.44","reconstruction of penis"
"2192",NULL,"64.45","replantation of penis"
"2193",NULL,"64.49","other repair of penis"
"2194",NULL,"64.5","operations for sex transformation, not elsewhere classified"
"2195",NULL,"64.9","Other operations on male genital organs"
"2196",NULL,"64.91","dorsal or lateral slit of prepuce"
"2197",NULL,"64.92","incision of penis"
"2198",NULL,"64.93","division of penile adhesions"
"2199",NULL,"64.96","removal of internal prosthesis of penis"
"2200",NULL,"64.97","insertion or replacement of non inflatable penil prosthesis"
"2201",NULL,"64.98","other operations on penis"
"2202",NULL,"64.99","other operation on male genital organ"
"2203",NULL,"65.0","Oophorotomy"
"2204",NULL,"65.01","laparoscopic oophorotomy"
"2205",NULL,"65.09","other oophorotomy"
"2206",NULL,"65.1","Diagnostic procedures on ovaries"
"2207",NULL,"65.11","aspiration biopsy of ovary"
"2208",NULL,"65.12","other biopsy of ovary"
"2209",NULL,"65.13","laparoscopic biopsy of ovary"
"2210",NULL,"65.14","other laparoscopic diagnostic procedures on ovaries"
"2211",NULL,"65.19","other diagnostic procedures on ovaries"
"2212",NULL,"65.2","Local excision or destruction of ovarian lesion or tissue"
"2213",NULL,"65.21","marsupalization of ovarian cyst"
"2214",NULL,"65.22","wedge resection of ovary"
"2215",NULL,"65.23","laparoscopic marsupaliazation of ovarian cyst"
"2216",NULL,"65.24","laparoscopic wedge resection of ovary"
"2217",NULL,"65.25","other laparoscopic local excision or destruction of ovary"
"2218",NULL,"65.29","other local excision or destruction of ovary"
"2219",NULL,"65.3","Unilateral oophorectomy"
"2220",NULL,"65.31","laparoscopic unilateral oophorectomy"
"2221",NULL,"65.39","other unilateral oophorectomy"
"2222",NULL,"65.4","Unilateral salpingo-oophorectomy"
"2223",NULL,"65.41","laparoscopic unilateral salpingo -oophorectomy"
"2224",NULL,"65.49","other unilateral salpingo-oophorectomy"
"2225",NULL,"65.5","Bilateral oophorectomy"
"2226",NULL,"65.51","other removal of both ovaries at same operative prosedur"
"2227",NULL,"65.52","other removal remaining ovary"
"2228",NULL,"65.53","laparoscopic removal of both ovaries at same operative episode"
"2229",NULL,"65.54","laparoscopic removal of remaining ovary"
"2230",NULL,"65.6","Bilateral salpingo-oophorectomy"
"2231",NULL,"65.61","other removal of both ovaries and tubes at same operative episode"
"2232",NULL,"65.62","other removal of remaining ovary and tube"
"2233",NULL,"65.63","laparoscopic removal of both ovaries and tubes at same operative episode"
"2234",NULL,"65.64","laparoscopic removal of remaining ovary"
"2235",NULL,"65.7","Repair of ovary"
"2236",NULL,"65.71","other simple suture of ovary"
"2237",NULL,"65.72","other reimplantation of ovary"
"2238",NULL,"65.73","other salpingo-oophoroblasty"
"2239",NULL,"65.74","laparoscopic simple suture of ovary"
"2240",NULL,"65.75","laparoscopic reimplantation of ovary"
"2241",NULL,"65.76","laparoscopic salpingo-oophoroplasty"
"2242",NULL,"65.79","other repair of ovary"
"2243",NULL,"65.8","Lysis of adhesions of ovary and fallopian tube"
"2244",NULL,"65.81","laparoscopic lysis of adhesion of ovary and fallopian tube"
"2245",NULL,"65.89","other lysis of adhesion of ovary and fallopian tube"
"2246",NULL,"65.9","Other operations on ovary"
"2247",NULL,"65.91","aspiration of ovary"
"2248",NULL,"65.92","transplantation of ovary"
"2249",NULL,"65.93","manual rupture of ovarian cyst"
"2250",NULL,"65.94","ovarian denervation"
"2251",NULL,"65.95","release of torsion of ovary"
"2252",NULL,"65.99","other operation on ovary"
"2253",NULL,"66.0","Salpingotomy and salpingostomy"
"2254",NULL,"66.01","salpingotomy"
"2255",NULL,"66.02","salpingostomy"
"2256",NULL,"66.1","Diagnostic procedures on fallopian tubes"
"2257",NULL,"66.11","biopsy of falopian tube"
"2258",NULL,"66.19","other diagnostic procedures on fallopian tubes"
"2259",NULL,"66.2","Bilateral endoscopic destruction or occlusion of fallopian tubes"
"2260",NULL,"66.21","bilateral endoscopic ligation and crushing of fallopian tubes"
"2261",NULL,"66.22","bilateral endoscopic destruction or occlusion of fallopian tubes"
"2262",NULL,"66.29","other bilateral endoscopic destruction or occlusion of fallopian tubes"
"2263",NULL,"66.3","Other bilateral destruction or occlusion of fallopian tubes"
"2264",NULL,"66.31","other bilateral ligation and crushing of fallopian tubes"
"2265",NULL,"66.32","other bilateral ligation and division of fallopian tubes"
"2266",NULL,"66.39","other bilateral destruction or occlusion of fallopian tubes"
"2267",NULL,"66.4","total unilateral salpingectomy"
"2268",NULL,"66.5","Total bilateral salpingectomy"
"2269",NULL,"66.51","removal bothi fallopian tubes at same operative episode"
"2270",NULL,"66.52","removal of remaining fallopian tube"
"2271",NULL,"66.6","Other salpingectomy"
"2272",NULL,"66.61","excision or destruction of lesion of fallopian tube"
"2273",NULL,"66.62","salpingectomy with removal of tubal pregnancy"
"2274",NULL,"66.63","bilateral partial salpingectomy, not otherwise specified"
"2275",NULL,"66.69","other partial salpingectomy"
"2276",NULL,"66.7","Repair of fallopian tube"
"2277",NULL,"66.71","simple suture of fallopian tube"
"2278",NULL,"66.72","salpingo-oophorostomy"
"2279",NULL,"66.73","salpingo-salpingostomy"
"2280",NULL,"66.74","salpingo-uterostomy"
"2281",NULL,"66.79","other repair of fallopian tube"
"2282",NULL,"66.9","Insufflation of fallopian tube"
"2283",NULL,"66.91","aspiration of fallopian tube"
"2284",NULL,"66.92","unilateral destruction or occlusion of fallopian tube"
"2285",NULL,"66.93","implantation or replacement of protsthesis of fallopian tube"
"2286",NULL,"66.94","removal of prosthesis of fallopian tube"
"2287",NULL,"66.95","insufflation of therapeutic agent into fallopian tubes"
"2288",NULL,"66.96","dilation of fallopian tubes"
"2289",NULL,"66.97","burying of fimbriae in uterine wall"
"2290",NULL,"66.99","other operations on fallopian tubes"
"2291",NULL,"67.0","dilation of cervical canal"
"2292",NULL,"67.1","Diagnostic procedures on cervix"
"2293",NULL,"67.11","endocervical biopsy"
"2294",NULL,"67.12","other cervical biopsy"
"2295",NULL,"67.19","other diagnostic procedures on cervix"
"2296",NULL,"67.2","conization of cervix"
"2297",NULL,"67.3","Other excision or destruction of lesion or tissue of cervix"
"2298",NULL,"67.31","marsupalization of cervical cyst"
"2299",NULL,"67.32","destruction of lesion of cervix by cauterization"
"2300",NULL,"67.33","destruction of lesion of cervix by cryosurgery"
"2301",NULL,"67.39","other excision or destruction of lesion or tissue of cervix"
"2302",NULL,"67.4","amputation of cervix"
"2303",NULL,"67.5","Repair of internal cervical os"
"2304",NULL,"67.51","transabdominal cerclage of cervix"
"2305",NULL,"67.59","other repair of internal cervical os"
"2306",NULL,"67.61","suture of laceration of cervix"
"2307",NULL,"67.62","repair of fistula of cervix"
"2308",NULL,"67.69","other repair of cervix"
"2309",NULL,"68.0","hysterotomy"
"2310",NULL,"68.1","Diagnostic procedures on uterus and supporting structures"
"2311",NULL,"68.11","digital examination of uterus"
"2312",NULL,"68.12","hysteroscopy"
"2313",NULL,"68.13","open biopsy of uterus"
"2314",NULL,"68.14","open biopsy of uterine ligaments"
"2315",NULL,"68.15","closed biopsy of uterine ligaments"
"2316",NULL,"68.16","closed biopsy of uterus"
"2317",NULL,"68.19","other diagnostic procedures on uterus and supporting stuctures"
"2318",NULL,"68.2","Excision or destruction of lesion or tissue of uterus"
"2319",NULL,"68.21","division of endometrial synechiae"
"2320",NULL,"68.22","incision or excision of congenital septum of uterus"
"2321",NULL,"68.23","endometrial ablation"
"2322",NULL,"68.29","other excision or destruction of lesion or tissue of uterus"
"2323",NULL,"68.3","subtotal abdominal hysterectomy"
"2324",NULL,"68.4","total abdominal hysterectomy"
"2325",NULL,"68.5","vaginal hysterectomy"
"2326",NULL,"68.51","laparoscopically assisted vaginal hysterectomy (LAVH)"
"2327",NULL,"68.59","other vaginal hysterectomy"
"2328",NULL,"68.6","radical abdominal hysterectomy"
"2329",NULL,"68.7","radical vaginal hysterectomy"
"2330",NULL,"68.8","pelvic evisceration"
"2331",NULL,"68.9","other and unspecified hysterectomy"
"2332",NULL,"69.0","Dilation and curettage of uterus"
"2333",NULL,"69.01","dilation and curettage for termination of pregnancy"
"2334",NULL,"69.02","dilation and curettage following delivery or abortion"
"2335",NULL,"69.09","other dilation and curettage"
"2336",NULL,"69.1","Excision or destruction of lesion or tissue of uterus and supporting structures"
"2337",NULL,"69.19","other excision or destruction of lesion or tissue of uterus and supporting structures"
"2338",NULL,"69.2","Repair of uterine supporting structures"
"2339",NULL,"69.21","interposition operation"
"2340",NULL,"69.22","other uterine suspension"
"2341",NULL,"69.23","vaginal repair of chronic inversion of uterus"
"2342",NULL,"69.29","other repair of uterus and supporting structures"
"2343",NULL,"69.3","paracervical uterine denervation"
"2344",NULL,"69.4","Uterine repair"
"2345",NULL,"69.41","suture of laceration of uterus"
"2346",NULL,"69.42","closure of fistula of uterus"
"2347",NULL,"69.49","other repair of uterus"
"2348",NULL,"69.5","Aspiration curettage of uterus"
"2349",NULL,"69.51","aspiration curettage of uterus for termination of pregnancy"
"2350",NULL,"69.52","aspiration curettage following delivery or abortion"
"2351",NULL,"69.59","other aspiration curretage of uterus"
"2352",NULL,"69.9","Other operations on uterus, cervix, and supporting structures"
"2353",NULL,"69.91","insertion of theraputic device into uterus"
"2354",NULL,"69.92","artificial insemination"
"2355",NULL,"69.93","insertion of laminaria"
"2356",NULL,"69.94","manual replacement of inverted uterus"
"2357",NULL,"69.95","incision of cervix"
"2358",NULL,"69.97","removal of other penetrating foreign body from cervix"
"2359",NULL,"69.98","other operations on supporting structures of uterus"
"2360",NULL,"69.99","other operations on cervix and uterus"
"2361",NULL,"70.0","culdocentesis"
"2362",NULL,"70.1","Incision of vagina and cul-de-sac"
"2363",NULL,"70.11","hymenotomy"
"2364",NULL,"70.12","culdotomy"
"2365",NULL,"70.13","lysis of intraluminal adhesions of vagina"
"2366",NULL,"70.14","other vaginotomy"
"2367",NULL,"70.2","Diagnostic procedures on vagina and cul-de-sac"
"2368",NULL,"70.21","vaginoscopy"
"2369",NULL,"70.22","culdoscopy"
"2370",NULL,"70.23","biopsy of cul-de-sac"
"2371",NULL,"70.24","vaginal biopsy"
"2372",NULL,"70.29","other diagnostic procedures on vagina and cul-de-sac"
"2373",NULL,"70.3","Local excision or destruction of vagina and cul-de-sac"
"2374",NULL,"70.31","hymenectomy"
"2375",NULL,"70.32","excision or destruction of lesion of cul-de-sac"
"2376",NULL,"70.33","excision or destruction of lesion of vagina"
"2377",NULL,"70.4","obliteration and total excision of vagina"
"2378",NULL,"70.5","Repair of cystocele and rectocele"
"2379",NULL,"70.50","repair of cystocele and rectocele"
"2380",NULL,"70.51","repair of cystocele"
"2381",NULL,"70.52","repair of rectocele"
"2382",NULL,"70.6","Vaginal construction and reconstruction"
"2383",NULL,"70.61","vaginal construction"
"2384",NULL,"70.62","vaginal reconstruction"
"2385",NULL,"70.7","Other repair of vagina"
"2386",NULL,"70.71","suture of laceration of vagina"
"2387",NULL,"70.72","repair of colovaginal fistula"
"2388",NULL,"70.73","repair of rectovaginal fistula"
"2389",NULL,"70.74","repair of other vaginoenteric fistula"
"2390",NULL,"70.75","repair of other fistula of vagina"
"2391",NULL,"70.76","hymenorraphy"
"2392",NULL,"70.77","vaginal suspension and vixation"
"2393",NULL,"70.79","other repair of vagina"
"2394",NULL,"70.8","obliteration of vagina vault"
"2395",NULL,"70.9","Other operations on vagina and cul-de-sac"
"2396",NULL,"70.91","other operations on vagina"
"2397",NULL,"70.92","other operations on cul-de-sac"
"2398",NULL,"71.0","Incision of vulva and perineum"
"2399",NULL,"71.01","lysis of vulvar adhesions"
"2400",NULL,"71.09","other incision of vulva and perineum"
"2401",NULL,"71.1","Diagnostic procedures on vulva"
"2402",NULL,"71.11","Diagnostic procedures on vulva, biopsy of vulva"
"2403",NULL,"71.19","other diagnostic procedures on vulva"
"2404",NULL,"71.2","Operations on Bartholin's gland"
"2405",NULL,"71.21","percutaneous aspiration of Bartholin's gland"
"2406",NULL,"71.22","incision of Bartholin's gland (cyst)"
"2407",NULL,"71.23","marsupialization of Bartholin's gland (cyst)"
"2408",NULL,"71.24","excision or other destruction of Bartholin's gland (cyst)"
"2409",NULL,"71.29","other operations on Bartholin's gland"
"2410",NULL,"71.3","other local excision or destruction of vulva and perineum"
"2411",NULL,"71.4","operations on clitoris"
"2412",NULL,"71.5","radical vulvectomy"
"2413",NULL,"71.6","Other vulvectomy"
"2414",NULL,"71.61","unilateral vulvectomy"
"2415",NULL,"71.62","bilateral vulvectomy"
"2416",NULL,"71.7","Repair of vulva and perineum"
"2417",NULL,"71.71","suture of laceration of vulva or perineum"
"2418",NULL,"71.72","repair of fistula of vulva or perineum"
"2419",NULL,"71.79","other repair of vulva and perineum"
"2420",NULL,"71.8","other operations on vulva"
"2421",NULL,"71.9","other operations on female genital organs"
"2422",NULL,"72.0","Low forceps operation"
"2423",NULL,"72.1","Low forceps operation with episiotomy"
"2424",NULL,"72.2","Mid forceps operation"
"2425",NULL,"72.3","High forceps operation"
"2426",NULL,"72.4","Forceps rotation of fetal head"
"2427",NULL,"72.5","Breech extraction"
"2428",NULL,"72.51","partial breech extraction with forceps to aftercoming head"
"2429",NULL,"72.52","other partial breech extraction"
"2430",NULL,"72.53","total breech extraction with forceps to aftercoming head"
"2431",NULL,"72.54","other total breech extraction"
"2432",NULL,"72.6","forceps aplication to aftercoming head"
"2433",NULL,"72.7","Vacuum extraction"
"2434",NULL,"72.71","vacuum extraction with episiostomy"
"2435",NULL,"72.79","other vacuum extraction"
"2436",NULL,"72.8","other specified instrumental delivery"
"2437",NULL,"72.9","unspecified instrumental delivery"
"2438",NULL,"73.0","Artificial rupture of membranes"
"2439",NULL,"73.01","induction of labor by artificial rupture of membrane"
"2440",NULL,"73.09","other artificial rupture of membrane"
"2441",NULL,"73.1","other surgical induction of labor"
"2442",NULL,"73.2","Internal and combined version and extraction"
"2443",NULL,"73.21","internal and combined version without extraction"
"2444",NULL,"73.22","internal and combined version with extraction"
"2445",NULL,"73.3","failed forceps"
"2446",NULL,"73.4","medical induction of labor"
"2447",NULL,"73.5","Manually assisted delivery"
"2448",NULL,"73.51","manua; rotation of fetal head"
"2449",NULL,"73.59","other manually assisted delivery"
"2450",NULL,"73.6","episiostomy"
"2451",NULL,"73.8","operations on fetus to facilitate delivery"
"2452",NULL,"73.9","Other operations assisting delivery"
"2453",NULL,"73.91","external version"
"2454",NULL,"73.92","replacement of prolapsed umbilical cord"
"2455",NULL,"73.93","incision of cervix to assist delivery"
"2456",NULL,"73.94","pubiotomy to assist delivery"
"2457",NULL,"73.99","other operation assisting delivery"
"2458",NULL,"74.0","classical cesarean section"
"2459",NULL,"74.1","low cervical cesarean section"
"2460",NULL,"74.2","extraperitoneal cesarean section"
"2461",NULL,"74.3","removal of extratubal ectopic pregnancy"
"2462",NULL,"74.4","cesarean section of other specified type"
"2463",NULL,"74.9","Cesarean section of unspecified type"
"2464",NULL,"74.91","hysterotomy to terminate pregnancy"
"2465",NULL,"74.99","other cesarean section of unspecified type"
"2466",NULL,"75.0","intra-amniotic injection for abortion"
"2467",NULL,"75.1","diagnostic amnioscentesis"
"2468",NULL,"75.2","intrauterine transfusion"
"2469",NULL,"75.3","Removal of extratubal ectopic pregnancy"
"2470",NULL,"75.31","amnioscopy"
"2471",NULL,"75.32","fetal EKG"
"2472",NULL,"75.33","fetal blood sampling and biopsy"
"2473",NULL,"75.34","fetal monitoring, not otherwise specified"
"2474",NULL,"75.35","other diagnostic procedures on fetus and amnion"
"2475",NULL,"75.36","correction of fetal defect"
"2476",NULL,"75.4","Cesarean section of other specified type"
"2477",NULL,"75.5","Intra-amniotic injection for abortion"
"2478",NULL,"75.50","repair of current obstetric laceration of uterus not otherwise specified"
"2479",NULL,"75.51","repair of current obstetric laceration of cervix"
"2480",NULL,"75.52","repair of current obstetric laceration of corpus uteri"
"2481",NULL,"75.6","Repair of other current obstetric laceration"
"2482",NULL,"75.61","repair of current obstetric laceration of bladder and urethra"
"2483",NULL,"75.62","repair of current obstetric laceration of rectum and sphincter ani"
"2484",NULL,"75.69","repair of other current obstetric laceration Episioperineorrhaphy secondary repair of episiotomy"
"2485",NULL,"75.7","manual exploration of uterine cavity, post partum"
"2486",NULL,"75.8","obstetric tamponade of uterus or vagina"
"2487",NULL,"75.9","Other obstetric operations"
"2488",NULL,"75.91","evacuation of obstetrical insicional hematoma of perineum"
"2489",NULL,"75.92","evacuation of other hematoma of vulva or vagina"
"2490",NULL,"75.93","surgical corrections of inverted uterus"
"2491",NULL,"75.94","manual replacement of inverted uterus"
"2492",NULL,"75.99","other obstectric operations"
"2493",NULL,"76.0","Incision of facial bone without division"
"2494",NULL,"76.01","sequestrectomy of facial bone"
"2495",NULL,"76.09","other incision of facial bone reopening of osteotomy site of facial bone"
"2496",NULL,"76.1","Diagnostic procedures on facial bones and joints"
"2497",NULL,"76.11","biopsy of facial bone"
"2498",NULL,"76.19","other diagnostic procedures on facial bones and joints"
"2499",NULL,"76.2","local excision or destruction of lesion of facial bone"
"2500",NULL,"76.3","Partial ostectomy of facial bone"
"2501",NULL,"76.31","partial mandibulectomy hemimandibulectomy"
"2502",NULL,"76.39","partial ostectomy of other facial bone hemimaxilectomy"
"2503",NULL,"76.4","Excision and reconstruction of facial bones"
"2504",NULL,"76.41","total mandibulectomy with synchronous reconstruction"
"2505",NULL,"76.42","other total mandibulectomy"
"2506",NULL,"76.43","other reconstruction of mandible"
"2507",NULL,"76.44","total ostectomy of other facial bone with synchronous reconstruction"
"2508",NULL,"76.45","other total ostectomy of other facial bone"
"2509",NULL,"76.46","other reconstruction of other facial bone"
"2510",NULL,"76.5","temporomandibular arthroplasty"
"2511",NULL,"76.6","Other facial bone repair and orthognathic surgery"
"2512",NULL,"76.61","closed osteoplasty (ostetomy) of mandibular ramus Gigli saw osteotomy"
"2513",NULL,"76.62","open osteoplasty of mandibular ramus"
"2514",NULL,"76.63","osteoplasty (osteotomy) of body mandible"
"2515",NULL,"76.64","other orthognathic surgery on mandible mandibular osteoplasty NOS segmental nor subapical osteotomy"
"2516",NULL,"76.65","segmental osteoplasty (osteotomy) of maxilla maxillary osteoplasty"
"2517",NULL,"76.66","total osteoplasty (osteotomy) of maxilla"
"2518",NULL,"76.67","reduction genioplasty reduction mentoplasty"
"2519",NULL,"76.68","augmentation genioplasty mentoplasty: NOS with graft or implant"
"2520",NULL,"76.69","other facial bone repair osteoplasty of facial bone NOS"
"2521",NULL,"76.7","Reduction of facial fracture"
"2522",NULL,"76.70","reduction of facial fracture, not otherwise specified"
"2523",NULL,"76.71","closed reduction of malar and zygomatic fracture"
"2524",NULL,"76.72","open reduction of malar and zygomatic fracture"
"2525",NULL,"76.73","closed reduction of maxillary fracture"
"2526",NULL,"76.74","open reduction of maxillary fracture"
"2527",NULL,"76.75","closed reduction of mandibular fracture"
